"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"25-Jan-2021","EQ","296.90","299.50","277.35","289.35","278.70","279.15","284.75","306.90","63.50","16,43,46,913","46,79,73,25,645.85","7,26,552"
"22-Jan-2021","EQ","295.95","306.90","278.35","290.60","290.85","289.35","296.37","306.90","63.50","31,60,08,609","93,65,67,07,364.20","13,18,669"
"21-Jan-2021","EQ","281.00","299.00","280.00","274.90","292.45","290.60","291.38","299.00","63.50","28,36,14,463","82,63,86,47,239.00","11,24,524"
"20-Jan-2021","EQ","260.00","277.50","258.85","258.65","274.40","274.90","271.49","277.50","63.50","20,51,45,151","55,69,53,62,793.25","8,28,086"
"19-Jan-2021","EQ","251.50","261.70","251.30","245.95","258.75","258.65","256.26","264.65","63.50","13,68,61,059","35,07,23,93,058.90","5,22,685"
"18-Jan-2021","EQ","261.65","262.45","241.15","260.30","244.50","245.95","249.46","264.65","63.50","17,33,83,224","43,25,13,33,303.50","6,51,158"
"15-Jan-2021","EQ","246.00","264.65","242.60","245.10","261.60","260.30","255.48","264.65","63.50","25,00,38,029","63,87,96,88,196.45","9,07,714"
"14-Jan-2021","EQ","242.85","249.80","238.60","242.60","245.25","245.10","244.21","252.40","63.50","8,68,19,519","21,20,23,97,636.60","3,79,083"
"13-Jan-2021","EQ","242.90","248.80","238.40","237.80","242.85","242.60","243.45","252.40","63.50","16,46,49,387","40,08,40,35,851.50","6,12,651"
"12-Jan-2021","EQ","227.00","252.40","224.10","220.65","237.25","237.80","238.18","252.40","63.50","39,05,77,839","93,02,94,95,460.45","13,03,825"
"11-Jan-2021","EQ","199.90","225.40","199.65","198.15","223.20","220.65","211.45","225.40","63.50","18,24,83,100","38,58,55,23,226.80","6,35,889"
"08-Jan-2021","EQ","198.75","201.50","197.10","196.75","197.85","198.15","199.44","201.70","63.50","5,39,91,568","10,76,81,26,835.90","1,91,216"
"07-Jan-2021","EQ","197.00","200.35","195.10","195.40","196.50","196.75","198.02","201.70","63.50","6,60,24,848","13,07,39,13,349.50","2,32,249"
"06-Jan-2021","EQ","194.45","197.60","190.65","193.20","194.90","195.40","194.82","201.70","63.50","7,56,21,947","14,73,23,65,582.35","3,02,100"
"05-Jan-2021","EQ","187.10","193.90","185.05","191.30","193.00","193.20","188.96","201.70","63.50","7,57,52,593","14,31,39,31,037.85","2,99,902"
"04-Jan-2021","EQ","191.80","193.00","188.75","186.50","191.15","191.30","191.13","201.70","63.50","6,39,80,597","12,22,87,65,285.55","2,53,278"
"01-Jan-2021","EQ","184.95","187.00","184.50","183.85","186.55","186.50","185.68","201.70","63.50","2,73,34,421","5,07,53,65,028.55","1,10,094"
"31-Dec-2020","EQ","184.85","187.50","182.80","184.15","183.50","183.85","185.33","201.70","63.50","4,89,78,310","9,07,72,20,422.90","1,82,333"
"30-Dec-2020","EQ","183.10","185.40","180.40","183.45","184.85","184.15","182.49","201.70","63.50","3,85,76,159","7,03,97,50,093.50","1,40,846"
"29-Dec-2020","EQ","187.90","188.45","181.10","186.35","183.50","183.45","184.51","201.70","63.50","7,13,18,085","13,15,91,22,342.40","2,88,808"
"28-Dec-2020","EQ","179.85","187.40","179.00","175.95","186.00","186.35","184.40","201.70","63.50","9,80,12,135","18,07,36,34,113.15","3,56,065"
"24-Dec-2020","EQ","172.00","178.00","172.00","169.20","175.80","175.95","175.59","201.70","63.50","7,38,31,319","12,96,37,47,737.15","2,54,698"
"23-Dec-2020","EQ","165.00","169.70","163.40","164.95","169.50","169.20","166.94","201.70","63.50","5,69,30,071","9,50,37,42,280.20","1,97,114"
"22-Dec-2020","EQ","164.55","169.20","156.70","164.55","165.05","164.95","161.45","201.70","63.50","11,00,09,846","17,76,13,21,437.50","4,07,075"
"21-Dec-2020","EQ","176.00","177.55","162.50","180.55","163.50","164.55","170.86","201.70","63.50","7,55,82,907","12,91,43,14,394.40","3,32,579"
"18-Dec-2020","EQ","180.90","181.50","176.65","181.70","180.40","180.55","179.59","201.70","63.50","4,60,65,197","8,27,29,22,292.35","1,42,599"
"17-Dec-2020","EQ","184.00","184.00","180.65","182.55","181.30","181.70","182.75","201.70","63.50","3,41,01,954","6,23,22,61,080.20","1,19,653"
"16-Dec-2020","EQ","181.00","183.80","180.10","178.90","182.25","182.55","182.28","201.70","63.50","5,12,59,394","9,34,37,91,573.45","1,76,362"
"15-Dec-2020","EQ","176.45","179.70","173.25","177.65","178.90","178.90","175.70","201.70","63.50","4,11,90,341","7,23,70,31,319.90","1,73,128"
"14-Dec-2020","EQ","181.00","181.50","176.70","178.85","177.90","177.65","178.12","201.70","63.50","3,31,86,273","5,91,10,41,528.75","1,32,474"
"11-Dec-2020","EQ","177.95","181.45","176.50","177.60","178.20","178.85","179.30","201.70","63.50","4,30,65,542","7,72,17,27,569.50","1,77,254"
"10-Dec-2020","EQ","182.70","182.70","176.40","182.70","177.95","177.60","178.33","201.70","63.50","3,83,68,777","6,84,23,70,815.25","1,60,033"
"09-Dec-2020","EQ","183.00","186.40","181.65","181.80","182.85","182.70","183.87","201.70","63.50","4,03,00,535","7,41,01,71,899.10","1,79,777"
"08-Dec-2020","EQ","184.95","185.70","178.95","183.55","181.75","181.80","182.23","201.70","63.50","4,21,43,391","7,67,98,76,271.05","1,78,817"
"07-Dec-2020","EQ","184.45","186.45","182.70","184.15","183.90","183.55","184.40","201.70","63.50","2,98,02,472","5,49,55,10,398.50","1,18,659"
"04-Dec-2020","EQ","186.50","188.80","182.20","184.85","184.25","184.15","185.44","201.70","63.50","4,79,95,639","8,90,05,42,774.70","1,90,324"
"03-Dec-2020","EQ","185.00","186.00","183.25","183.60","185.00","184.85","184.78","201.70","63.50","3,33,32,481","6,15,93,03,793.85","1,40,459"
"02-Dec-2020","EQ","184.00","187.35","181.10","179.75","183.30","183.60","184.35","201.70","63.50","8,81,07,889","16,24,29,24,919.00","3,11,386"
"01-Dec-2020","EQ","182.35","182.40","178.10","180.35","179.85","179.75","179.94","201.70","63.50","4,88,81,250","8,79,55,51,167.40","1,99,976"
"27-Nov-2020","EQ","174.65","183.85","174.65","173.75","178.65","180.35","181.13","201.70","63.50","12,59,26,062","22,80,86,80,610.25","4,04,522"
"26-Nov-2020","EQ","171.60","175.00","171.05","171.45","174.65","173.75","172.44","201.70","63.50","3,90,94,724","6,74,16,76,312.80","1,53,282"
"25-Nov-2020","EQ","175.00","176.80","169.25","172.05","170.95","171.45","173.82","201.70","63.50","5,43,66,608","9,44,98,00,832.10","2,37,171"
"24-Nov-2020","EQ","171.85","175.50","171.10","170.70","172.00","172.05","173.64","201.70","63.50","4,76,95,247","8,28,16,42,645.30","2,08,912"
"23-Nov-2020","EQ","169.50","173.90","165.55","169.10","170.45","170.70","169.75","201.70","63.50","5,45,66,251","9,26,28,61,649.50","2,23,504"
"20-Nov-2020","EQ","170.05","171.55","165.55","167.95","168.30","169.10","168.89","201.70","63.50","6,69,35,703","11,30,49,49,881.45","2,82,455"
"19-Nov-2020","EQ","171.40","176.35","166.55","173.50","166.95","167.95","172.00","201.70","63.50","10,94,49,407","18,82,53,47,151.75","3,72,052"
"18-Nov-2020","EQ","158.85","178.80","158.55","158.00","173.00","173.50","167.95","201.70","63.50","17,18,01,183","28,85,48,26,175.25","5,51,801"
"17-Nov-2020","EQ","152.50","159.35","152.20","148.85","158.00","158.00","155.60","201.70","63.50","8,26,44,841","12,85,92,06,594.55","3,58,314"
"14-Nov-2020","EQ","148.70","150.80","148.00","146.35","148.45","148.85","149.50","201.70","63.50","1,17,49,453","1,75,65,13,865.15","97,665"
"13-Nov-2020","EQ","150.00","150.00","145.35","151.20","146.20","146.35","147.35","201.70","63.50","3,25,66,537","4,79,88,21,289.35","1,47,362"
"12-Nov-2020","EQ","150.95","153.85","150.00","150.95","151.15","151.20","151.84","201.70","63.50","5,61,45,517","8,52,50,42,199.75","1,89,533"
"11-Nov-2020","EQ","146.50","151.50","145.65","146.00","151.10","150.95","148.92","201.70","63.50","7,85,83,629","11,70,25,11,653.20","2,52,397"
"10-Nov-2020","EQ","144.05","146.70","142.75","141.00","145.90","146.00","144.94","201.70","63.50","6,87,94,369","9,97,11,84,928.45","2,29,226"
"09-Nov-2020","EQ","140.60","141.50","138.70","139.00","141.05","141.00","140.37","201.70","63.50","4,02,77,460","5,65,37,62,480.85","1,44,723"
"06-Nov-2020","EQ","137.65","142.30","137.65","137.65","138.70","139.00","140.04","201.70","63.50","6,79,66,815","9,51,83,15,913.35","2,19,687"
"05-Nov-2020","EQ","137.00","138.00","136.00","135.90","137.65","137.65","137.16","201.70","63.50","3,89,28,602","5,33,94,16,418.95","1,35,309"
"04-Nov-2020","EQ","135.60","137.00","134.00","134.10","135.65","135.90","135.35","201.70","63.50","4,46,75,934","6,04,67,13,196.20","1,35,790"
"03-Nov-2020","EQ","135.00","137.40","133.55","132.85","133.90","134.10","135.23","201.70","63.50","5,20,71,476","7,04,16,44,361.70","1,75,863"
"02-Nov-2020","EQ","133.65","134.00","131.10","132.65","132.70","132.85","132.46","201.70","63.50","4,03,88,690","5,34,98,33,493.65","1,33,563"
"30-Oct-2020","EQ","133.20","134.50","130.30","131.90","133.20","132.65","132.39","201.70","63.50","5,11,28,679","6,76,91,24,459.40","1,80,110"
"29-Oct-2020","EQ","132.00","133.00","130.00","134.80","132.00","131.90","131.45","201.70","63.50","6,66,34,175","8,75,93,23,437.70","2,27,711"
"28-Oct-2020","EQ","139.00","143.25","133.50","135.65","134.75","134.80","138.52","201.70","63.50","15,23,61,862","21,10,45,06,025.10","4,73,350"
"27-Oct-2020","EQ","134.15","136.75","130.85","133.70","136.65","135.65","134.38","201.70","63.50","5,68,61,313","7,64,11,52,363.75","2,04,736"
"26-Oct-2020","EQ","138.40","140.80","131.25","137.00","133.65","133.70","135.51","201.70","63.50","8,85,33,181","11,99,67,20,996.50","3,10,965"
"23-Oct-2020","EQ","134.90","138.90","134.10","133.50","136.65","137.00","136.74","201.70","63.50","6,87,12,845","9,39,59,66,779.25","2,54,495"
"22-Oct-2020","EQ","129.70","134.60","128.45","130.25","134.25","133.50","131.66","201.70","63.50","4,88,08,808","6,42,59,30,305.10","1,82,545"
"21-Oct-2020","EQ","131.05","133.10","128.30","129.65","130.60","130.25","131.03","201.70","63.50","3,92,52,680","5,14,34,73,415.85","2,02,411"
"20-Oct-2020","EQ","128.10","130.30","126.35","128.25","129.35","129.65","128.12","201.70","63.50","2,74,70,025","3,51,94,66,619.35","1,21,548"
"19-Oct-2020","EQ","129.80","130.40","127.80","127.75","128.25","128.25","128.81","201.70","63.50","3,31,61,414","4,27,13,56,554.10","1,49,958"
