"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"16-Jan-2017","EQ","518.65","529.45","517.00","514.85","526.50","526.40","524.43","598.40","265.80","60,84,582","3,19,09,32,912.90","76,463"
"13-Jan-2017","EQ","523.25","523.25","507.50","518.25","514.95","514.85","512.45","598.40","265.80","63,67,248","3,26,28,92,870.90","91,625"
"12-Jan-2017","EQ","521.70","524.00","513.20","519.25","519.15","518.25","518.43","598.40","265.80","42,19,627","2,18,75,94,098.15","58,936"
"11-Jan-2017","EQ","520.25","523.95","517.15","516.25","518.85","519.25","519.85","598.40","265.80","48,86,398","2,54,01,72,057.05","79,188"
"10-Jan-2017","EQ","506.55","518.00","505.95","500.15","517.90","516.25","512.98","598.40","265.80","79,73,024","4,08,99,68,794.35","1,18,993"
"09-Jan-2017","EQ","499.40","504.60","492.15","497.75","501.25","500.15","500.22","598.40","265.80","39,32,710","1,96,72,32,558.05","50,574"
"06-Jan-2017","EQ","502.95","507.95","496.25","502.15","498.55","497.75","501.97","598.40","265.80","49,07,475","2,46,34,23,038.80","83,283"
"05-Jan-2017","EQ","496.00","503.40","495.55","486.65","502.00","502.15","500.55","598.40","265.80","79,61,242","3,98,49,68,934.20","1,29,715"
"04-Jan-2017","EQ","484.65","493.70","484.10","481.10","487.00","486.65","489.31","598.40","265.80","47,69,872","2,33,39,56,956.20","90,870"
"03-Jan-2017","EQ","491.00","492.70","479.90","487.05","480.50","481.10","486.65","598.40","265.80","58,14,518","2,82,96,23,413.45","68,062"
"02-Jan-2017","EQ","472.00","488.70","469.05","472.00","486.55","487.05","479.72","598.40","265.80","40,24,156","1,93,04,54,560.15","46,945"
"30-Dec-2016","EQ","471.00","475.00","467.50","470.90","469.90","472.00","471.08","598.40","265.80","36,05,555","1,69,84,93,448.55","57,127"
"29-Dec-2016","EQ","462.75","472.70","459.35","463.35","471.65","470.90","466.15","598.40","265.80","47,63,171","2,22,03,53,098.80","53,783"
"28-Dec-2016","EQ","467.00","468.65","462.00","466.95","463.60","463.35","463.97","598.40","265.80","37,72,181","1,75,01,85,878.80","67,480"
"27-Dec-2016","EQ","460.00","468.75","457.40","457.85","465.90","466.95","461.85","598.40","265.80","31,64,664","1,46,15,86,870.45","52,219"
"26-Dec-2016","EQ","465.50","465.50","455.60","465.65","459.50","457.85","458.66","598.40","265.80","32,82,425","1,50,55,05,802.35","52,317"
"23-Dec-2016","EQ","464.95","468.30","460.00","469.60","468.30","465.65","464.33","598.40","265.80","39,57,854","1,83,77,37,320.90","62,931"
"22-Dec-2016","EQ","468.15","472.95","464.80","468.50","470.85","469.60","469.00","598.40","265.80","54,36,494","2,54,97,39,955.45","87,161"
"21-Dec-2016","EQ","473.50","474.50","467.10","473.15","469.60","468.50","469.50","598.40","265.80","34,92,856","1,63,98,81,929.80","55,005"
"20-Dec-2016","EQ","473.00","475.00","469.10","471.80","473.00","473.15","472.55","598.40","265.80","36,90,160","1,74,37,77,897.60","72,550"
"19-Dec-2016","EQ","470.90","478.55","465.50","473.15","471.05","471.80","472.79","598.40","265.80","54,45,624","2,57,46,12,557.50","70,775"
"16-Dec-2016","EQ","465.00","474.90","464.20","463.20","471.70","473.15","472.07","598.40","265.80","90,15,744","4,25,60,86,066.20","1,35,978"
"15-Dec-2016","EQ","464.00","473.60","462.50","472.35","463.20","463.20","466.84","598.40","265.80","65,39,067","3,05,27,24,242.95","99,789"
"14-Dec-2016","EQ","470.20","476.80","462.65","470.65","471.55","472.35","471.95","598.40","265.80","76,60,437","3,61,53,70,705.95","1,08,130"
"13-Dec-2016","EQ","476.80","486.25","462.25","454.40","470.30","470.65","482.26","598.40","265.80","6,38,80,404","30,80,67,88,429.20","1,43,324"
"12-Dec-2016","EQ","461.95","461.95","451.05","464.10","455.05","454.40","454.81","598.40","265.80","38,37,786","1,74,54,57,798.40","55,533"
"09-Dec-2016","EQ","464.95","468.55","460.60","461.55","464.50","464.10","464.77","598.40","265.80","56,90,877","2,64,49,44,466.10","1,16,637"
"08-Dec-2016","EQ","451.20","464.40","451.20","445.35","461.25","461.55","460.64","598.40","265.80","81,76,055","3,76,61,87,174.30","1,16,071"
"07-Dec-2016","EQ","440.00","449.20","439.25","441.10","446.25","445.35","445.34","598.40","265.80","55,59,803","2,47,59,88,450.05","81,897"
"06-Dec-2016","EQ","441.00","445.90","438.10","439.30","440.10","441.10","442.24","598.40","265.80","42,09,420","1,86,15,79,613.40","49,516"
"05-Dec-2016","EQ","436.00","441.00","428.30","432.90","439.30","439.30","436.65","598.40","265.80","82,11,182","3,58,53,93,702.60","82,424"
"02-Dec-2016","EQ","445.00","453.50","431.15","448.20","432.10","432.90","438.92","598.40","265.80","1,04,50,654","4,58,70,39,663.80","1,14,878"
"01-Dec-2016","EQ","457.00","457.70","446.90","459.30","448.50","448.20","451.27","598.40","265.80","77,06,825","3,47,78,43,760.65","1,18,796"
"30-Nov-2016","EQ","460.00","463.80","455.10","459.85","458.40","459.30","459.72","598.40","265.80","83,77,510","3,85,12,70,969.00","1,01,062"
"29-Nov-2016","EQ","455.00","466.30","451.35","454.70","457.85","459.85","461.03","598.40","265.80","85,70,549","3,95,12,44,276.55","1,00,878"
"28-Nov-2016","EQ","451.25","460.00","450.50","452.35","454.15","454.70","456.15","598.40","265.80","50,25,929","2,29,25,88,566.05","98,318"
"25-Nov-2016","EQ","454.10","456.35","443.15","452.95","454.80","452.35","450.34","598.40","265.80","74,26,347","3,34,43,46,659.90","1,16,364"
"24-Nov-2016","EQ","466.35","466.35","449.70","471.50","451.75","452.95","455.42","598.40","265.80","80,46,995","3,66,47,80,772.95","84,781"
"23-Nov-2016","EQ","467.00","475.30","462.00","464.85","468.50","471.50","469.18","598.40","265.80","67,27,083","3,15,62,03,011.85","1,01,385"
"22-Nov-2016","EQ","464.05","471.00","453.30","456.95","465.50","464.85","461.80","598.40","265.80","66,44,867","3,06,86,08,132.00","92,980"
"21-Nov-2016","EQ","468.00","472.80","451.50","471.25","458.50","456.95","459.43","598.40","265.80","73,25,876","3,36,56,96,806.15","95,250"
"18-Nov-2016","EQ","469.90","473.85","461.85","472.85","469.75","471.25","468.48","598.40","265.80","72,46,244","3,39,46,86,672.25","1,27,178"
"17-Nov-2016","EQ","460.00","476.00","459.65","458.45","475.40","472.85","470.43","598.40","265.80","89,49,767","4,21,02,45,037.70","1,01,157"
"16-Nov-2016","EQ","468.45","471.70","450.00","457.40","459.70","458.45","462.65","598.40","265.80","1,08,55,618","5,02,23,77,244.60","1,68,974"
"15-Nov-2016","EQ","484.90","484.90","453.00","507.30","460.20","457.40","467.85","598.40","265.80","1,53,56,070","7,18,43,60,607.70","1,81,331"
"11-Nov-2016","EQ","526.50","530.00","505.00","533.70","510.90","507.30","515.15","598.40","265.80","78,23,667","4,03,03,52,275.35","92,133"
"10-Nov-2016","EQ","536.00","549.35","531.50","533.50","532.90","533.70","540.38","598.40","265.80","69,06,437","3,73,21,18,057.65","87,503"
"09-Nov-2016","EQ","501.15","544.00","500.00","540.20","534.20","533.50","527.23","598.40","265.80","1,02,76,017","5,41,78,15,514.40","86,307"
"08-Nov-2016","EQ","518.40","543.00","517.00","506.35","538.50","540.20","533.72","598.40","265.80","1,27,39,083","6,79,90,89,393.80","1,37,127"
"07-Nov-2016","EQ","513.00","521.30","505.05","512.30","505.80","506.35","512.33","598.40","265.80","55,07,954","2,82,18,80,140.85","85,057"
"04-Nov-2016","EQ","509.25","516.35","501.60","510.20","513.50","512.30","509.76","598.40","265.80","75,64,243","3,85,59,39,733.65","1,03,226"
"03-Nov-2016","EQ","509.80","521.45","505.20","513.30","509.25","510.20","513.70","598.40","265.80","69,09,458","3,54,93,87,108.65","90,608"
"02-Nov-2016","EQ","522.60","526.00","512.35","530.60","513.80","513.30","517.68","598.40","265.80","47,50,117","2,45,90,42,776.45","63,419"
"01-Nov-2016","EQ","534.40","537.90","525.05","531.95","529.45","530.60","529.93","598.40","265.80","68,48,662","3,62,92,95,518.45","1,05,069"
"30-Oct-2016","EQ","536.40","536.40","529.50","537.00","530.20","531.95","533.06","598.40","265.80","6,22,999","33,20,92,797.75","8,887"
"28-Oct-2016","EQ","527.00","539.95","525.10","522.00","536.80","537.00","535.13","598.40","265.80","56,65,910","3,03,20,00,062.10","81,141"
"27-Oct-2016","EQ","515.60","525.75","510.75","530.05","525.50","522.00","518.75","598.40","265.80","1,84,70,182","9,58,13,69,352.30","1,72,802"
"26-Oct-2016","EQ","548.00","548.00","523.15","553.80","527.25","530.05","536.04","598.40","265.80","66,65,017","3,57,27,21,426.20","1,10,729"
"25-Oct-2016","EQ","549.85","561.00","549.10","559.80","552.30","553.80","555.04","598.40","265.80","56,90,576","3,15,84,95,015.60","84,734"
"24-Oct-2016","EQ","544.00","564.00","543.55","544.50","558.30","559.80","556.12","598.40","265.80","51,61,299","2,87,03,15,181.20","69,414"
"21-Oct-2016","EQ","549.00","550.00","541.50","546.85","544.85","544.50","544.39","598.40","265.80","27,89,747","1,51,87,18,889.50","57,819"
"20-Oct-2016","EQ","553.05","554.00","546.00","550.50","547.15","546.85","549.11","598.40","265.80","27,70,011","1,52,10,39,090.10","38,591"
"19-Oct-2016","EQ","552.05","554.90","545.05","554.25","549.90","550.50","549.78","598.40","265.80","42,75,157","2,35,04,01,334.45","62,363"
