"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"15-Jan-2015","EQ","528.30","536.00","523.75","520.35","529.05","532.95","530.82","550.70","332.10","68,29,305","3,62,51,52,251.80","1,03,995"
"14-Jan-2015","EQ","521.50","526.65","513.95","519.45","520.20","520.35","519.72","550.70","332.10","60,06,186","3,12,15,45,709.90","1,50,795"
"13-Jan-2015","EQ","520.35","525.70","515.25","522.30","518.85","519.45","520.21","550.70","332.10","42,82,874","2,22,79,96,719.25","1,08,600"
"12-Jan-2015","EQ","518.50","524.70","511.25","522.30","520.95","522.30","518.46","550.70","332.10","25,33,395","1,31,34,63,755.80","46,938"
"09-Jan-2015","EQ","521.25","524.95","515.50","512.00","521.00","522.30","520.89","550.70","332.10","40,10,545","2,08,90,58,222.80","65,449"
"08-Jan-2015","EQ","504.00","514.80","501.00","493.85","510.00","512.00","507.92","550.70","332.10","54,76,843","2,78,17,91,592.45","1,18,182"
"07-Jan-2015","EQ","495.00","500.40","489.20","501.40","493.70","493.85","494.52","550.70","332.10","91,34,678","4,51,72,69,079.10","1,66,649"
"06-Jan-2015","EQ","514.35","514.35","499.25","523.80","502.00","501.40","504.78","550.70","332.10","78,94,918","3,98,51,70,190.70","1,60,548"
"05-Jan-2015","EQ","510.10","526.00","506.70","511.80","524.10","523.80","518.60","550.70","332.10","66,86,952","3,46,78,49,662.00","89,227"
"02-Jan-2015","EQ","497.25","517.40","497.25","498.45","513.50","511.80","510.18","550.70","332.10","41,48,596","2,11,65,14,668.95","60,297"
"01-Jan-2015","EQ","494.50","499.45","492.25","495.55","498.55","498.45","496.76","550.70","332.10","9,34,528","46,42,33,503.40","12,769"
"31-Dec-2014","EQ","494.50","498.70","491.05","493.75","495.30","495.55","495.24","550.70","332.10","31,83,466","1,57,65,68,979.45","50,748"
"30-Dec-2014","EQ","499.00","499.50","490.25","495.05","494.20","493.75","494.02","550.70","332.10","16,83,677","83,17,72,443.45","27,473"
"29-Dec-2014","EQ","485.15","498.00","485.15","485.15","495.50","495.05","494.98","550.70","332.10","27,88,674","1,38,03,28,692.65","76,734"
"26-Dec-2014","EQ","483.00","487.55","478.95","483.95","485.40","485.15","482.70","550.70","332.10","23,14,336","1,11,71,38,964.85","31,678"
"24-Dec-2014","EQ","490.15","492.75","481.55","488.15","483.80","483.95","485.49","550.70","332.10","64,40,960","3,12,69,97,284.55","44,534"
"23-Dec-2014","EQ","496.80","501.45","485.60","494.70","488.05","488.15","492.88","550.70","332.10","41,21,567","2,03,14,47,706.20","48,543"
"22-Dec-2014","EQ","486.10","497.30","481.35","485.90","496.00","494.70","489.65","550.70","332.10","31,91,672","1,56,28,05,376.90","68,368"
"19-Dec-2014","EQ","490.30","497.80","484.15","484.90","488.00","485.90","491.42","550.70","332.10","46,16,429","2,26,86,02,553.45","73,032"
"18-Dec-2014","EQ","481.05","490.00","480.85","475.80","485.05","484.90","485.14","550.70","332.10","43,70,887","2,12,05,13,275.00","77,199"
"17-Dec-2014","EQ","478.60","486.40","468.65","481.65","475.30","475.80","475.44","550.70","332.10","61,72,599","2,93,47,24,044.75","80,878"
"16-Dec-2014","EQ","490.00","491.70","478.50","493.95","486.05","481.65","483.76","550.70","332.10","47,62,142","2,30,37,35,036.95","1,30,085"
"15-Dec-2014","EQ","494.90","501.80","492.35","499.95","496.50","493.95","496.98","550.70","332.10","38,55,125","1,91,59,32,113.35","67,407"
"12-Dec-2014","EQ","498.90","507.75","496.00","503.90","497.20","499.95","502.36","550.70","332.10","38,59,003","1,93,86,08,441.35","69,189"
"11-Dec-2014","EQ","506.80","512.80","498.00","511.00","504.30","503.90","504.00","550.70","332.10","40,26,431","2,02,93,15,812.35","73,582"
"10-Dec-2014","EQ","496.00","514.90","493.20","503.25","510.00","511.00","506.15","550.70","332.10","55,61,474","2,81,49,44,803.15","76,614"
"09-Dec-2014","EQ","517.25","520.85","501.35","515.70","503.25","503.25","509.20","550.70","332.10","55,03,173","2,80,22,40,898.30","98,340"
"08-Dec-2014","EQ","525.10","530.50","513.70","525.35","515.60","515.70","520.94","550.70","332.10","31,02,060","1,61,59,81,495.50","54,495"
"05-Dec-2014","EQ","524.45","530.75","522.45","527.75","524.95","525.35","526.47","550.70","332.10","24,43,317","1,28,63,26,337.75","37,122"
"04-Dec-2014","EQ","534.00","537.25","522.00","529.00","528.40","527.75","526.90","550.70","332.10","36,00,835","1,89,72,87,996.80","59,706"
"03-Dec-2014","EQ","535.20","538.80","526.30","528.95","528.30","529.00","532.03","550.70","332.10","39,97,174","2,12,66,03,293.60","66,472"
"02-Dec-2014","EQ","535.70","535.80","528.10","536.00","529.00","528.95","530.50","550.70","332.10","35,55,543","1,88,62,10,374.05","42,325"
"01-Dec-2014","EQ","539.85","539.85","530.10","533.50","535.05","536.00","534.52","550.70","332.10","50,93,458","2,72,25,36,582.35","1,34,346"
"28-Nov-2014","EQ","524.40","539.00","521.50","519.95","531.90","533.50","530.02","550.70","332.10","81,74,796","4,33,27,86,934.10","84,518"
"27-Nov-2014","EQ","515.00","522.85","511.50","519.95","521.85","519.95","516.41","550.70","332.10","56,41,394","2,91,32,50,165.15","61,948"
"26-Nov-2014","EQ","521.70","524.80","515.00","521.85","520.90","519.95","520.04","550.70","332.10","45,89,398","2,38,66,71,990.60","68,491"
"25-Nov-2014","EQ","528.55","529.05","513.00","526.40","524.00","521.85","521.19","550.70","332.10","43,13,395","2,24,80,85,409.65","60,595"
"24-Nov-2014","EQ","531.00","538.65","525.00","531.00","528.00","526.40","529.74","550.70","332.10","37,53,092","1,98,81,81,324.95","49,649"
"21-Nov-2014","EQ","528.55","539.40","527.20","524.75","531.70","531.00","532.10","550.70","332.10","39,76,809","2,11,60,43,638.90","60,541"
"20-Nov-2014","EQ","533.00","533.85","520.30","529.50","525.70","524.75","523.19","550.70","332.10","37,88,322","1,98,20,03,169.40","44,652"
"19-Nov-2014","EQ","544.05","544.95","522.50","541.60","530.45","529.50","532.38","550.70","332.10","46,28,849","2,46,42,89,669.65","80,271"
"18-Nov-2014","EQ","548.65","550.70","540.50","545.25","541.55","541.60","543.99","550.70","332.10","44,99,757","2,44,78,18,135.95","97,414"
"17-Nov-2014","EQ","520.00","547.55","520.00","523.90","545.15","545.25","540.43","547.55","332.10","70,83,220","3,82,80,03,083.80","1,35,377"
"14-Nov-2014","EQ","529.85","536.80","519.65","526.75","522.50","523.90","529.62","543.95","332.10","46,67,710","2,47,21,19,844.15","78,710"
"13-Nov-2014","EQ","533.00","536.00","523.45","531.85","526.55","526.75","528.25","543.95","332.10","27,69,737","1,46,31,21,424.80","61,690"
"12-Nov-2014","EQ","523.40","536.90","521.90","521.70","530.00","531.85","532.44","543.95","332.10","35,79,289","1,90,57,48,973.70","70,646"
"11-Nov-2014","EQ","525.00","527.50","517.10","522.30","523.05","521.70","521.90","543.95","332.10","25,23,943","1,31,72,50,591.45","57,747"
"10-Nov-2014","EQ","530.75","534.45","518.75","533.35","523.35","522.30","523.93","543.95","332.10","33,53,906","1,75,71,99,012.25","45,637"
"07-Nov-2014","EQ","537.10","543.95","532.20","536.00","533.70","533.35","536.42","543.95","332.10","24,54,112","1,31,64,26,759.95","33,318"
"05-Nov-2014","EQ","529.00","539.80","521.25","531.40","536.20","536.00","535.48","542.60","332.10","65,15,021","3,48,86,61,551.70","77,697"
"03-Nov-2014","EQ","530.60","535.90","526.25","535.85","530.80","531.40","530.96","542.60","332.10","27,64,829","1,46,80,10,301.00","43,675"
"31-Oct-2014","EQ","526.35","538.50","520.95","526.95","535.60","535.85","531.79","542.60","332.10","39,14,563","2,08,17,41,499.55","60,219"
"30-Oct-2014","EQ","522.35","531.35","520.10","526.20","525.00","526.95","526.45","542.60","332.10","61,76,152","3,25,14,42,891.45","78,801"
"29-Oct-2014","EQ","515.50","527.45","515.50","508.65","525.50","526.20","522.58","542.60","332.10","43,69,226","2,28,32,90,113.80","66,927"
"28-Oct-2014","EQ","505.70","511.30","503.05","503.70","509.00","508.65","508.40","542.60","332.10","23,96,689","1,21,84,68,774.65","35,757"
"27-Oct-2014","EQ","517.00","518.00","502.25","515.65","503.30","503.70","506.90","542.60","332.10","31,43,561","1,59,34,82,782.40","52,206"
"23-Oct-2014","EQ","519.00","519.00","514.60","519.15","515.45","515.65","516.31","542.60","332.10","5,42,351","28,00,23,827.85","7,973"
"22-Oct-2014","EQ","508.65","520.50","508.65","501.45","518.65","519.15","515.40","542.60","332.10","57,80,947","2,97,94,95,013.95","86,037"
"21-Oct-2014","EQ","499.05","504.15","493.75","494.65","502.80","501.45","500.06","542.60","332.10","39,30,435","1,96,54,72,534.00","61,751"
"20-Oct-2014","EQ","487.90","497.00","484.60","475.80","493.20","494.65","492.88","542.60","332.10","57,77,633","2,84,76,97,750.70","75,362"
